seed,mse_mean_D,control_mean_D,delta_mean_D,mse_p95_D,control_p95_D,delta_p95_D,mse_viability_occupancy,control_viability_occupancy,delta_viability_occupancy,mse_severe_fraction,control_severe_fraction,delta_severe_fraction,mse_action_agreement,control_action_agreement,delta_action_agreement,mse_cumulative_task,control_cumulative_task,delta_cumulative_task
3767695214,0.024241039113463706,0.02032905758966244,-0.003911981523801265,0.055124886701446295,0.03602451209729037,-0.019100374604155923,0.9275,0.9825,0.05500000000000005,0.0,0.0,0.0,0.595,0.6375,0.04249999999999998,197.8029733082148,192.34372489637636,-5.459248411838445
3591056672,0.02558783494284401,0.02146546465883376,-0.004122370284010253,0.060510232467459735,0.03719880168538993,-0.023311430782069806,0.92,0.975,0.05499999999999994,0.0,0.0,0.0,0.6,0.605,0.0050000000000000044,197.95383856133282,194.29838586702897,-3.655452694303847
497366573,0.0249042503668199,0.020467422031189196,-0.004436828335630704,0.056991525015556536,0.03930682357024298,-0.017684701445313554,0.9125,0.9875,0.07500000000000007,0.0,0.0,0.0,0.6025,0.635,0.03249999999999997,201.3821500197022,192.9954969285987,-8.386653091103511
226378736,0.023802492232114707,0.020761256978904123,-0.003041235253210584,0.05524152414831995,0.03727364902652623,-0.017967875121793715,0.93,0.9825,0.05249999999999999,0.0,0.0,0.0,0.64,0.64,0.0,198.46019739654392,192.9649611313782,-5.495236265165715
227037330,0.02416662950773856,0.02089519662190096,-0.0032714328858376024,0.05342621768799924,0.03901660027084955,-0.01440961741714969,0.935,0.975,0.039999999999999925,0.0,0.0,0.0,0.5675,0.67,0.10250000000000004,198.01736713783254,193.97076705472725,-4.0466000831052895
166980087,0.02452078176954293,0.020659369300622038,-0.0038614124689208933,0.052824807388969046,0.03753055434243921,-0.015294253046529836,0.93,0.9775,0.04749999999999999,0.0,0.0,0.0,0.63,0.6475,0.01749999999999996,201.52278499674964,195.3762674448849,-6.146517551864747
2643061300,0.02394909422283618,0.02183052439449897,-0.002118569828337212,0.052844670153352306,0.038979147932765856,-0.01386552222058645,0.94,0.9725,0.032500000000000084,0.0,0.0,0.0,0.6125,0.57,-0.04250000000000009,195.16770936613668,191.89618430496958,-3.2715250611670967
1830019208,0.0248296790813195,0.02122281889094122,-0.003606860190378279,0.05508555347088549,0.03900077907152894,-0.01608477439935655,0.9175,0.9725,0.05500000000000005,0.0,0.0,0.0,0.6075,0.6525,0.04499999999999993,196.13408489383556,190.18876960684528,-5.9453152869902794
2144119248,0.02353012304306593,0.020845744054498176,-0.002684378988567753,0.053228788681079615,0.03680533026258741,-0.016423458418492208,0.9375,0.98,0.04249999999999998,0.0,0.0,0.0,0.61,0.5975,-0.012499999999999956,204.1833895446343,198.15414624748428,-6.029243297150032
886455653,0.02481216226960024,0.022101515090407777,-0.002710647179192463,0.05428706931602418,0.044749044399630934,-0.009538024916393245,0.9375,0.955,0.01749999999999996,0.0,0.0,0.0,0.5875,0.615,0.02749999999999997,190.90025387341115,184.72851600492598,-6.171737868485167
289854918,0.023860135272971518,0.02085569523785196,-0.003004440035119557,0.0510907857711,0.0378579444190194,-0.013232841352080603,0.9425,0.9825,0.040000000000000036,0.0,0.0,0.0,0.59,0.6,0.010000000000000009,197.57074769199903,194.50045368366546,-3.070294008333576
1774838720,0.024209005637854827,0.020787001750668832,-0.0034220038871859947,0.05192686373748424,0.03855978847812639,-0.013367075259357847,0.9375,0.9875,0.050000000000000044,0.0,0.0,0.0,0.575,0.6425,0.0675,195.687571483693,189.0786179995066,-6.608953484186401
2741261958,0.023774552798342032,0.02043972191364839,-0.0033348308846936417,0.05365816201692426,0.03746738390290391,-0.01619077811402035,0.94,0.99,0.050000000000000044,0.0,0.0,0.0,0.6175,0.65,0.03249999999999997,202.72996532936827,198.23363028026574,-4.496335049102527
1642432845,0.02435316208168942,0.021118630174587833,-0.003234531907101587,0.054742883489880746,0.04015470169033583,-0.014588181799544915,0.935,0.975,0.039999999999999925,0.0,0.0,0.0,0.5625,0.5825,0.020000000000000018,198.0250460489606,195.1411650075844,-2.8838810413762133
3298125983,0.025031534630229838,0.021415075024637194,-0.0036164596055926444,0.053267905302548026,0.04217543208848978,-0.011092473214058249,0.93,0.97,0.039999999999999925,0.0,0.0,0.0,0.6125,0.635,0.022499999999999964,193.31956599319273,189.3117179298819,-4.007848063310831
2874185874,0.024119557062533405,0.02012634113989142,-0.003993215922641985,0.0530810139996896,0.03829694952595167,-0.01478406447373793,0.9325,0.9775,0.04500000000000004,0.0,0.0,0.0,0.605,0.6975,0.09250000000000003,196.10154970362777,191.38413896049073,-4.717410743137037
2290196659,0.023905014609053116,0.02137606391971812,-0.0025289506893349974,0.05023807101532385,0.03960348010001672,-0.010634590915307128,0.9375,0.9725,0.03500000000000003,0.0,0.0,0.0,0.6075,0.615,0.007499999999999951,191.80264360657077,189.51370764521334,-2.2889359613574243
3426826906,0.0244136538820647,0.020446115349604783,-0.003967538532459916,0.051557724735884686,0.0380914284332992,-0.013466296302585487,0.945,0.9775,0.032500000000000084,0.0,0.0,0.0,0.615,0.685,0.07000000000000006,198.30389003968057,191.9405077415014,-6.363382298179175
615974528,0.023964651624125245,0.020962247708021877,-0.0030024039161033675,0.055522195797818204,0.038173328184174085,-0.01734886761364412,0.935,0.9725,0.03749999999999998,0.0,0.0,0.0,0.6375,0.62,-0.01749999999999996,194.9729143992783,190.31635177010133,-4.65656262917696
3953324584,0.023321866238300005,0.020245879930146878,-0.0030759863081531273,0.0515419121337356,0.03858469715452783,-0.012957214979207772,0.945,0.9825,0.03750000000000009,0.0,0.0,0.0,0.595,0.6325,0.03749999999999998,197.69648905236002,194.10339635020335,-3.5930927021566674
182979396,0.02346592621726102,0.020386323368472254,-0.0030796028487887657,0.04853998972228299,0.038464239673744134,-0.010075750048538855,0.9575,0.98,0.022499999999999964,0.0,0.0,0.0,0.6075,0.6425,0.03499999999999992,194.4977563435079,191.40177953112155,-3.09597681238634
3879414848,0.024562488715238463,0.022109132249641873,-0.0024533564655965893,0.05099919508635921,0.04610971197123515,-0.004889483115124056,0.9475,0.9575,0.010000000000000009,0.0,0.0,0.0,0.6475,0.6325,-0.015000000000000013,189.13164950650236,186.79646026922393,-2.3351892372784278
2944264514,0.02448360449240811,0.02013386823926868,-0.0043497362531394294,0.05667641998345623,0.03548333781910346,-0.02119308216435277,0.925,0.995,0.06999999999999995,0.0,0.0,0.0,0.565,0.6175,0.0525000000000001,200.55787511164584,194.46192296036648,-6.095952151279363
3140444871,0.025070396655566766,0.02093407521800816,-0.004136321437558606,0.05774792243821131,0.03814026039007738,-0.019607662048133925,0.9175,0.98,0.0625,0.0,0.0,0.0,0.605,0.65,0.04500000000000004,196.15478159295094,189.52315363499835,-6.631627957952588
3328242665,0.02508402540407072,0.02083703563708505,-0.004246989766985669,0.06179014644366694,0.039547682838295135,-0.022242463605371805,0.9075,0.98,0.07250000000000001,0.0,0.0,0.0,0.6325,0.6775,0.04500000000000004,191.65114511067583,185.89865277758827,-5.7524923330875595
459534450,0.02382550456386498,0.02161978700429531,-0.0022057175595696712,0.05038856697320383,0.04103888476084368,-0.009349682212360155,0.945,0.965,0.020000000000000018,0.0,0.0,0.0,0.6075,0.62,0.012499999999999956,192.0198924172256,189.40082274948628,-2.619069667739325
4068399536,0.024463338995241318,0.021680831650527442,-0.0027825073447138755,0.052774562477879046,0.04385756607738892,-0.008916996400490124,0.93,0.97,0.039999999999999925,0.0,0.0,0.0,0.6275,0.63,0.0025000000000000577,187.65895182902312,182.98586628970403,-4.673085539319089
3643199484,0.025491268547791334,0.0205406400302764,-0.004950628517514936,0.05711251016750559,0.041478084034240706,-0.015634426133264885,0.92,0.9725,0.05249999999999999,0.0,0.0,0.0,0.63,0.705,0.07499999999999996,195.90628755298962,189.3728354143985,-6.533452138591116
3445337000,0.02518449530705935,0.02094008132677722,-0.004244413980282132,0.05829970637470096,0.038566919684659834,-0.019732786690041124,0.9325,0.9875,0.05500000000000005,0.0,0.0,0.0,0.63,0.62,-0.010000000000000009,195.56266665071323,193.08063745296676,-2.4820291977464706
2779069769,0.02452020733730636,0.020724978351954207,-0.0037952289853521518,0.05272554695200286,0.03874034941708225,-0.013985197534920606,0.935,0.98,0.04499999999999993,0.0,0.0,0.0,0.59,0.6375,0.04749999999999999,198.34852574357063,194.44651218772904,-3.9020135558415916
1230070575,0.024855528983448404,0.021202875863607095,-0.0036526531198413092,0.05538877567975267,0.03841433589659195,-0.016974439783160725,0.93,0.9725,0.04249999999999998,0.0,0.0,0.0,0.61,0.6175,0.007500000000000062,200.96276636442838,193.1787896779943,-7.783976686434073
2210047840,0.022883355633116657,0.020486145417369088,-0.0023972102157475694,0.05031999754012089,0.03796033165602577,-0.012359665884095122,0.945,0.98,0.03500000000000003,0.0,0.0,0.0,0.6275,0.62,-0.007499999999999951,195.14487309084436,192.79006402444298,-2.3548090664013728
3513994582,0.024050719431877816,0.019887364777447725,-0.004163354654430091,0.048899608873714716,0.03516983173166746,-0.013729777142047254,0.955,0.9875,0.032500000000000084,0.0,0.0,0.0,0.595,0.625,0.030000000000000027,197.14175673252672,194.28535462877034,-2.8564021037563805
2097617647,0.02385405809307529,0.021026392655723022,-0.002827665437352269,0.049676313295323744,0.03741369429497658,-0.012262619000347162,0.9525,0.9825,0.030000000000000027,0.0,0.0,0.0,0.6125,0.6325,0.019999999999999907,195.60121503053705,191.11941442342152,-4.481800607115531
2002415814,0.02517947747814845,0.021657089434842205,-0.0035223880433062453,0.056268313806138955,0.04253700115215317,-0.013731312653985785,0.91,0.9625,0.05249999999999999,0.0,0.0,0.0,0.6275,0.6275,0.0,191.62699310227313,187.49966800786976,-4.127325094403375
2374688748,0.02539404948181268,0.0208070424803517,-0.004587007001460978,0.05886182221979453,0.03828656709760615,-0.020575255122188378,0.91,0.9775,0.0675,0.0,0.0,0.0,0.585,0.6575,0.07250000000000001,201.71669175568923,194.51114804915224,-7.205543706536986
259102071,0.02527429494684143,0.020888857829142085,-0.004385437117699346,0.054921934652982736,0.04017432360330464,-0.014747611049678096,0.9175,0.97,0.05249999999999999,0.0,0.0,0.0,0.6025,0.6375,0.03499999999999992,197.12205624178364,189.5973592825851,-7.524696959198536
4051111250,0.024317268696945567,0.02068173157858251,-0.0036355371183630567,0.05176807444726502,0.03628437147735681,-0.015483702969908211,0.9425,0.975,0.03249999999999997,0.0,0.0,0.0,0.5725,0.6125,0.040000000000000036,199.5311486725301,194.44072318625146,-5.090425486278633
289098193,0.025807619537132797,0.021987006078945184,-0.0038206134581876133,0.05664644923842292,0.041028451820147194,-0.015617997418275728,0.92,0.97,0.04999999999999993,0.0,0.0,0.0,0.5925,0.605,0.012499999999999956,191.43661777846347,186.80332808537034,-4.633289693093133
3349042839,0.024081259523820293,0.01980324010635631,-0.0042780194174639845,0.052603637876338066,0.03652716150429894,-0.016076476372039128,0.94,0.99,0.050000000000000044,0.0,0.0,0.0,0.6075,0.635,0.02749999999999997,196.5697427274049,191.955151451164,-4.614591276240901
4044180378,0.02496392374971676,0.020880118504400417,-0.004083805245316343,0.060306205649581286,0.04006708516096645,-0.020239120488614835,0.915,0.965,0.04999999999999993,0.0,0.0,0.0,0.605,0.6575,0.05249999999999999,199.68506608323278,190.9462250969112,-8.738840986321577
2829709403,0.024538984279088134,0.02036648338340205,-0.0041725008956860835,0.05746165074338492,0.03746558034984285,-0.01999607039354207,0.9225,0.98,0.057499999999999996,0.0,0.0,0.0,0.6475,0.6525,0.0050000000000000044,190.7848183566826,185.61724175549176,-5.167576601190831
3536174734,0.024713160046443167,0.020620906765221086,-0.004092253281222081,0.05356763175061098,0.03781809199998243,-0.015749539750628552,0.93,0.9825,0.05249999999999999,0.0,0.0,0.0,0.6125,0.62,0.007499999999999951,199.99445495902364,194.79535362121305,-5.199101337810589
1723649454,0.023426122617634233,0.020242548101354264,-0.003183574516279968,0.0491498977468353,0.03790599511560618,-0.011243902631229118,0.9525,0.985,0.03249999999999997,0.0,0.0,0.0,0.6425,0.66,0.01750000000000007,197.8515922500876,194.88522957116604,-2.96636267892157
2852750348,0.023976059170572182,0.020535672913915216,-0.0034403862566569667,0.05151472791134477,0.037058451262626156,-0.01445627664871861,0.9425,0.97,0.02749999999999997,0.0,0.0,0.0,0.615,0.67,0.05500000000000005,193.7359607803568,189.124116121018,-4.6118446593388
1326134440,0.025144916290491287,0.02150961191501031,-0.0036353043754809786,0.055817039050256284,0.04039438462039808,-0.015422654429858206,0.9225,0.9725,0.050000000000000044,0.0,0.0,0.0,0.61,0.64,0.030000000000000027,195.48732194468266,191.74564886774712,-3.741673076935541
2657104853,0.02576680117620928,0.020999074691298015,-0.004767726484911264,0.05798726067936398,0.03811965950177702,-0.019867601177586958,0.91,0.9775,0.0675,0.0,0.0,0.0,0.575,0.6425,0.0675,197.45695442192127,192.14377447061324,-5.31317995130803
2678033399,0.023742961946087576,0.021073051052809808,-0.0026699108932777688,0.05301273108842543,0.038881855569437025,-0.014130875518988402,0.94,0.98,0.040000000000000036,0.0,0.0,0.0,0.615,0.6125,-0.0024999999999999467,195.33872426119382,193.13035970640476,-2.208364554789057
3552256740,0.025588766833728346,0.02184738881142681,-0.0037413780223015357,0.05850642941122017,0.0383680560762997,-0.020138373334920467,0.915,0.98,0.06499999999999995,0.0,0.0,0.0,0.5975,0.61,0.012499999999999956,194.45837661377166,189.4352363841458,-5.023140229625852
641696782,0.024237641386030045,0.02035866714469721,-0.003878974241332836,0.05340135810908463,0.038556277718268375,-0.014845080390816258,0.94,0.9825,0.04250000000000009,0.0,0.0,0.0,0.635,0.6325,-0.0025000000000000577,192.81678117833906,187.99290224804597,-4.823878930293091
3593834163,0.02466121445404144,0.020365841719408764,-0.004295372734632676,0.05602025335361993,0.03697251811650211,-0.01904773523711782,0.93,0.98,0.04999999999999993,0.0,0.0,0.0,0.62,0.67,0.050000000000000044,198.77924453224432,191.7241290943112,-7.055115437933125
3816351097,0.025618199085869344,0.02156132639140938,-0.004056872694459965,0.06108297850232879,0.043520608862527455,-0.017562369639801338,0.9075,0.9625,0.05500000000000005,0.0,0.0,0.0,0.6125,0.645,0.03249999999999997,190.5151585660239,186.58090130663066,-3.9342572593932346
1775950232,0.02520873395245193,0.021185349881369955,-0.004023384071081975,0.06339717596006417,0.037850816462743964,-0.025546359497320204,0.925,0.9725,0.04749999999999999,0.0,0.0,0.0,0.5975,0.66,0.0625,192.78031760066,186.01700243082092,-6.763315169839075
2895198441,0.024174082714974697,0.020265542018931937,-0.00390854069604276,0.05467217746873602,0.03771637063146958,-0.01695580683726644,0.935,0.985,0.04999999999999993,0.0,0.0,0.0,0.6075,0.615,0.007499999999999951,194.84529116553227,189.05728674242908,-5.788004423103189
2680515023,0.024642842406669,0.020614583298170695,-0.004028259108498303,0.05643756148872185,0.03829421095252422,-0.01814335053619763,0.9225,0.98,0.057499999999999996,0.0,0.0,0.0,0.63,0.625,-0.0050000000000000044,197.78047416723393,193.01405342497964,-4.766420742254297
2331095210,0.024908924328370982,0.021339846420831136,-0.0035690779075398457,0.05473180427960434,0.0381253392794181,-0.01660646500018624,0.935,0.97,0.03499999999999992,0.0,0.0,0.0,0.5825,0.62,0.03749999999999998,199.10435944275545,194.55993725852815,-4.544422184227301
3546778586,0.024403083628956566,0.02135932110038416,-0.0030437625285724065,0.0522507326211283,0.0385374704642872,-0.0137132621568411,0.94,0.9725,0.032500000000000084,0.0,0.0,0.0,0.6075,0.5775,-0.030000000000000027,195.935501801456,191.25273799020448,-4.682763811251533
497004349,0.025737451860867632,0.022713708529540466,-0.003023743331327166,0.061282537570510186,0.050767474874006076,-0.01051506269650411,0.905,0.9425,0.03749999999999998,0.0,0.0,0.0,0.615,0.64,0.025000000000000022,188.40217339367032,183.22482535180168,-5.17734804186864
836103160,0.024289203227146415,0.02037645544298045,-0.003912747784165966,0.050266346683740366,0.03898087409229241,-0.011285472591447958,0.9475,0.9825,0.03500000000000003,0.0,0.0,0.0,0.62,0.6875,0.0675,197.56912802423096,192.03894579351498,-5.53018223071598
2873653819,0.024269221510518593,0.020661964939137946,-0.0036072565713806473,0.0534714744197435,0.03798472344791072,-0.015486750971832781,0.94,0.985,0.04500000000000004,0.0,0.0,0.0,0.585,0.6375,0.05249999999999999,200.79980156867384,195.11895662966432,-5.680844939009518
3864275215,0.025645352106732675,0.02182361298252447,-0.003821739124208204,0.06075004623205186,0.040727101957495404,-0.020022944274556455,0.9225,0.9725,0.050000000000000044,0.0,0.0,0.0,0.5975,0.58,-0.01750000000000007,198.13716980728026,194.73965832724653,-3.397511480033728
1314299420,0.024799427722161767,0.020616276747044058,-0.004183150975117709,0.054627546777685616,0.035993644027021786,-0.01863390275066383,0.9275,0.9825,0.05500000000000005,0.0,0.0,0.0,0.6075,0.64,0.03249999999999997,195.35120079224055,189.6505156785806,-5.700685113659944
3853905853,0.025388672793259785,0.021320161938277207,-0.004068510854982579,0.05748874369472701,0.04153874101882804,-0.015950002675898967,0.91,0.97,0.05999999999999994,0.0,0.0,0.0,0.61,0.625,0.015000000000000013,192.44088082723135,187.20270776735782,-5.238173059873532
936061274,0.02376811567031399,0.02050691420777344,-0.0032612014625405528,0.0527095632286212,0.03704093407379678,-0.01566862915482442,0.935,0.98,0.04499999999999993,0.0,0.0,0.0,0.6525,0.66,0.007500000000000062,196.87492140195485,190.86631788572151,-6.008603516233336
3589899148,0.0248839315629583,0.020727399497615828,-0.004156532065342472,0.05546403391424406,0.04049675323845523,-0.014967280675788827,0.9325,0.9725,0.040000000000000036,0.0,0.0,0.0,0.63,0.655,0.025000000000000022,197.19413942843664,190.7433034572224,-6.4508359712142465
1573096362,0.02346373586212043,0.020519089088943128,-0.002944646773177302,0.04965801569548282,0.03889868106948183,-0.01075933462600099,0.9525,0.985,0.03249999999999997,0.0,0.0,0.0,0.605,0.63,0.025000000000000022,198.47872716396003,193.36618650425754,-5.112540659702489
3056325930,0.023733976412416827,0.021533954043298675,-0.002200022369118152,0.05005574320583987,0.03957541768936997,-0.0104803255164699,0.95,0.975,0.025000000000000022,0.0,0.0,0.0,0.6275,0.575,-0.05249999999999999,199.3299394603097,194.09835594940006,-5.231583510909644
692740207,0.024018687573044893,0.021237783411242595,-0.002780904161802298,0.05133557478943386,0.040394952290005386,-0.010940622499428475,0.945,0.965,0.020000000000000018,0.0,0.0,0.0,0.6025,0.6475,0.04499999999999993,194.09109749052837,189.42033439715468,-4.670763093373694
48622313,0.024030569528252162,0.021339812373983226,-0.0026907571542689364,0.052061550213151585,0.03873845042677834,-0.013323099786373242,0.935,0.98,0.04499999999999993,0.0,0.0,0.0,0.6325,0.625,-0.007499999999999951,196.5147685644999,191.75765839641576,-4.757110168084125
2865839165,0.025036107318209818,0.020719415949430626,-0.004316691368779192,0.056315128724475354,0.03942949519749301,-0.016885633526982344,0.9275,0.97,0.04249999999999998,0.0,0.0,0.0,0.5975,0.6325,0.03499999999999992,193.7376918921958,188.09889495819561,-5.638796934000197
456309548,0.02430085056538748,0.02049633470881421,-0.0038045158565732685,0.05301379813567721,0.03686024669434098,-0.016153551441336234,0.94,0.975,0.03500000000000003,0.0,0.0,0.0,0.6175,0.64,0.022499999999999964,193.69889176334902,190.43382498887718,-3.2650667744718476
1499224237,0.025307266171275527,0.020778170129237453,-0.004529096042038074,0.057859824745740376,0.03721118112526269,-0.020648643620477684,0.92,0.98,0.05999999999999994,0.0,0.0,0.0,0.6325,0.6675,0.03500000000000003,194.60407978296016,187.58801091994525,-7.016068863014908
2949970050,0.025739534875041423,0.02126093954404662,-0.004478595330994803,0.058879052574326726,0.041685632949479044,-0.017193419624847682,0.9075,0.97,0.0625,0.0,0.0,0.0,0.585,0.635,0.050000000000000044,196.14373004945634,191.49112526126277,-4.652604788193571
1771721319,0.02326034456185993,0.02018624555743611,-0.0030740990044238192,0.04767502032809957,0.036732910689600155,-0.010942109638499412,0.955,0.9925,0.03750000000000009,0.0,0.0,0.0,0.605,0.645,0.040000000000000036,198.22480105852017,191.69139910332945,-6.533401955190726
3506774860,0.02479221377652177,0.021258681632192255,-0.003533532144329516,0.05652129829282328,0.039856437131336075,-0.0166648611614872,0.9225,0.97,0.04749999999999999,0.0,0.0,0.0,0.6175,0.655,0.03749999999999998,191.25186109543506,186.1378390079779,-5.114022087457158
90884049,0.024659363316096385,0.020313901782244924,-0.004345461533851461,0.05812885404470381,0.03742716813483522,-0.020701685909868588,0.92,0.9725,0.05249999999999999,0.0,0.0,0.0,0.5825,0.67,0.08750000000000002,197.70610178895987,193.33071908805215,-4.375382700907721
2499468467,0.024710135364951577,0.02093318624765549,-0.0037769491172960877,0.056512097998425374,0.03859586620506201,-0.017916231793363366,0.9125,0.975,0.0625,0.0,0.0,0.0,0.615,0.6225,0.007500000000000062,197.20401976058997,193.6006868883209,-3.6033328722690783
3489932494,0.02447298468956408,0.021125153237114377,-0.0033478314524497017,0.0555964461054668,0.037282641314339504,-0.0183138047911273,0.9225,0.9825,0.06000000000000005,0.0,0.0,0.0,0.62,0.595,-0.025000000000000022,196.19678773359573,191.10348979618612,-5.093297937409602
2685578304,0.024486147751185357,0.02080505983088656,-0.003681087920298795,0.05483122649826864,0.03784456808211022,-0.016986658416158415,0.9325,0.9775,0.04500000000000004,0.0,0.0,0.0,0.6025,0.645,0.04249999999999998,198.5050929469138,192.1897345763416,-6.3153583705721985
1625133350,0.024562148176566954,0.021127822905857588,-0.0034343252707093666,0.05357200124608841,0.03822765546814951,-0.015344345777938896,0.9425,0.9875,0.04500000000000004,0.0,0.0,0.0,0.5925,0.595,0.0024999999999999467,202.05177497459047,196.46720221418613,-5.584572760404342
1257928623,0.02575811492892634,0.02084009369416413,-0.004918021234762211,0.05365851247677108,0.03765442342936572,-0.016004089047405357,0.93,0.9775,0.04749999999999999,0.0,0.0,0.0,0.5725,0.605,0.03249999999999997,196.46748244172852,191.37663232089477,-5.09085012083375
3777389047,0.023533896617738928,0.020340104764259178,-0.00319379185347975,0.05280384216421626,0.03943877509513299,-0.013365067069083275,0.94,0.9825,0.04250000000000009,0.0,0.0,0.0,0.6325,0.64,0.007500000000000062,197.47808994677467,193.77168080822258,-3.7064091385520896
1430772651,0.02497204115625178,0.020641575648442653,-0.004330465507809127,0.05410843527367184,0.03758733248179299,-0.01652110279187885,0.94,0.9825,0.04250000000000009,0.0,0.0,0.0,0.595,0.645,0.050000000000000044,192.12577501172825,187.52271885983117,-4.6030561518970785
