seed,method,condition,mean_D,p95_D,viability_occupancy,severe_fraction,action_agreement,cumulative_task
2082341449,robust_control_aware,strong,0.025683190471118018,0.06332796087706986,0.885,0.0,0.4575,180.08227971849658
2052015615,boundary_aware,moderate,0.025916383685815038,0.06428709470046064,0.89,0.0,0.4575,198.16449491671125
2052015615,boundary_aware,strong,0.03476264636640665,0.08466097705660094,0.795,0.0025,0.43,191.16525894396256
2052015615,robust_control_aware,moderate,0.018463308596692915,0.04822397406401168,0.95,0.0,0.455,196.31501878451596
2052015615,robust_control_aware,strong,0.02381730644183746,0.06574983874265455,0.875,0.0,0.4375,188.72583183210634
2102722500,boundary_aware,moderate,0.02941139196484894,0.06885921854062467,0.855,0.0,0.475,194.37460002411132
2102722500,boundary_aware,strong,0.03893755009360612,0.0899827380861207,0.72,0.0,0.4375,187.7814736077986
2102722500,robust_control_aware,moderate,0.022800617953237606,0.05930744164695377,0.905,0.0,0.47,196.13359359556503
2102722500,robust_control_aware,strong,0.02777511905068482,0.07439262338105125,0.8675,0.0,0.435,191.5305280161637
2017366746,boundary_aware,moderate,0.027331708646722314,0.06651246646442639,0.8625,0.0,0.4875,188.07062404061975
2017366746,boundary_aware,strong,0.03746697106508704,0.08590606199072526,0.7475,0.0,0.43,185.37090922327513
2017366746,robust_control_aware,moderate,0.02128878771441067,0.0590534271658915,0.9325,0.0,0.4225,188.9639648137835
2017366746,robust_control_aware,strong,0.028872068685273814,0.07602973419927321,0.835,0.0,0.415,188.42157759325318
2014496740,boundary_aware,moderate,0.029485338496891608,0.0701008951610134,0.8375,0.0,0.475,186.25272872821654
2014496740,boundary_aware,strong,0.037643251945619405,0.08870747279093887,0.7425,0.0,0.4075,179.4345663857486
2014496740,robust_control_aware,moderate,0.02023358984558639,0.05964512004889902,0.9225,0.0,0.44,184.8450364658753
2014496740,robust_control_aware,strong,0.024206873599988566,0.06488710728207842,0.875,0.0,0.41,178.63195523318115
2114778517,boundary_aware,moderate,0.02777513224282803,0.06962847717651255,0.855,0.0,0.46,195.98799628148464
2114778517,boundary_aware,strong,0.03290318826448127,0.08092589477176752,0.7825,0.0,0.415,191.91445509815117
2114778517,robust_control_aware,moderate,0.021029174411204544,0.06016017652844817,0.9225,0.0,0.4475,198.8209704823806
2114778517,robust_control_aware,strong,0.024594957920821718,0.06619705721492387,0.88,0.0,0.4525,195.45275364596176
2111064012,boundary_aware,moderate,0.029793393510738366,0.07819363412709153,0.845,0.0,0.44,186.4859857150139
