seed,method,condition,stabilization_loss,survival_steps,success_500,action_agreement,mean_decision_regret,mean_action_gap,first_divergence_step,first_divergence_gap
430036,control_aware_rank,nominal,0.0050018329186386585,500,1.0,0.848,9.163379345940078e-05,0.0022572315919195986,15,0.00014632266343161775
430036,control_aware_rank,moderate,0.006625581718940582,500,1.0,0.858,0.00014492307812662752,0.0030262003155886717,15,0.0001556968780845689
430036,control_aware_rank,strong,6.085605434944461,249,0.0,0.7550200803212851,0.007296129232132618,0.01720815250696984,0,0.00014885103223699972
622572,noise_aware_mse,nominal,9.6719072963852,100,0.0,0.59,0.032067642476666214,0.08383600187084328,2,0.01102728928245271
622572,noise_aware_mse,moderate,10.218341881690161,77,0.0,0.6493506493506493,0.012989143455844336,0.09603598935669636,2,0.010309582657994955
622572,noise_aware_mse,strong,8.071936197949178,170,0.0,0.6411764705882353,0.01227503117122684,0.06587407476835008,2,0.009394074815656892
622572,control_aware_rank,nominal,11.248818636046906,34,0.0,0.6764705882352942,0.052940347841722274,0.1321879914469748,0,0.03548026324208427
622572,control_aware_rank,moderate,0.019740491121085283,500,1.0,0.79,0.0005128061081571578,0.00506510814567972,3,0.0016253013843930686
622572,control_aware_rank,strong,6.369501116231132,241,0.0,0.6390041493775933,0.010872813046310542,0.03138837251914251,5,0.0001485132034585862
413579,noise_aware_mse,nominal,3.700837045168139,355,0.0,0.5746478873239437,0.01450192564299253,0.042411725736318046,0,0.009466806222541067
413579,noise_aware_mse,moderate,6.547430442055618,236,0.0,0.6271186440677966,0.018769413451417638,0.09931145192871597,0,0.008488214555121165
413579,noise_aware_mse,strong,9.102227007642703,125,0.0,0.624,0.008662660666593202,0.03492687510153909,0,0.0072329347913460615
413579,control_aware_rank,nominal,0.004112922089701448,500,1.0,0.874,0.00014248027251287596,0.0022228836327271182,0,0.009466806222541067
413579,control_aware_rank,moderate,10.339357247366268,71,0.0,0.676056338028169,0.005102129014686975,0.05481211354670806,0,0.008488214555121165
413579,control_aware_rank,strong,0.8320185483611554,471,0.0,0.6836518046709129,0.0037158595017235696,0.022535272513894047,0,0.0072329347913460615
