seed,experiment,method,condition,mean_regret,p95_regret,action_agreement,mean_gap,q1_regret,q1_agreement,q2_regret,q2_agreement,q3_regret,q3_agreement,q4_regret,q4_agreement
2680261440,E031,robust_control_aware,moderate,0.0031921310292182285,0.011403950318742624,0.42272727272727273,0.0036233218649513637,0.0024730369721112184,0.3090909090909091,0.0027651894828123738,0.3090909090909091,0.003151619935248039,0.4727272727272727,0.004378677726701283,0.6
2680261440,E031,robust_control_aware,strong,0.00433379501525902,0.015853061393427036,0.35909090909090907,0.0036233218649513637,0.0032230979981721923,0.2909090909090909,0.002953717536773399,0.2909090909090909,0.0036959741768817387,0.41818181818181815,0.007462390349208752,0.43636363636363634
2515829757,E020,boundary_aware,moderate,0.0030550478339190063,0.011270614983619608,0.39090909090909093,0.0036107057488512827,0.001934898258881975,0.2909090909090909,0.003135827097083562,0.2909090909090909,0.002901582292345144,0.41818181818181815,0.0042478836873653435,0.5636363636363636
2515829757,E020,boundary_aware,strong,0.0044597614949713395,0.01483893265255201,0.32272727272727275,0.0036107057488512827,0.002649576030822494,0.2545454545454545,0.004760953099397574,0.2545454545454545,0.0035924454477113147,0.36363636363636365,0.006836071401953975,0.41818181818181815
2515829757,E020,robust_control_aware,moderate,0.0017072082980452536,0.007948259444003859,0.55,0.0036107057488512827,0.0015176282483438319,0.36363636363636365,0.0023324809655602724,0.38181818181818183,0.001914687919491186,0.6181818181818182,0.0010640360587857237,0.8363636363636363
2515829757,E020,robust_control_aware,strong,0.0031679110683127364,0.011459805200858974,0.45,0.0036107057488512827,0.0023570078410998876,0.3090909090909091,0.0034184860526350605,0.32727272727272727,0.002169717847424439,0.5818181818181818,0.0047264325320915575,0.5818181818181818
2515829757,E031,boundary_aware,moderate,0.004920621034783183,0.015112114529676361,0.32727272727272727,0.0036107057488512827,0.004126969956493218,0.23636363636363636,0.004207224364760187,0.23636363636363636,0.0038641582589583946,0.36363636363636365,0.007484131558920933,0.4727272727272727
2515829757,E031,boundary_aware,strong,0.0055585668279548965,0.019768352559270414,0.3,0.0036107057488512827,0.004424311897429145,0.2,0.004443412886281099,0.23636363636363636,0.004474229366361595,0.34545454545454546,0.00889231316174775,0.41818181818181815
2515829757,E031,robust_control_aware,moderate,0.003615392931888794,0.012095947191119191,0.4,0.0036107057488512827,0.002543742778362569,0.3090909090909091,0.003458744966983944,0.2909090909090909,0.0038432193667669477,0.36363636363636365,0.004615864615441715,0.6363636363636364
2515829757,E031,robust_control_aware,strong,0.005060030164253579,0.01545600610295348,0.33181818181818185,0.0036107057488512827,0.003929713653056996,0.23636363636363636,0.004297101252263162,0.23636363636363636,0.00375743859888434,0.38181818181818183,0.008255867152809819,0.4727272727272727
2889646967,E020,boundary_aware,moderate,0.003050933003271035,0.012885777811612256,0.44545454545454544,0.0038573406460951933,0.002161514431476941,0.38181818181818183,0.00239962871239361,0.32727272727272727,0.003149015460455558,0.45454545454545453,0.004493573408758031,0.6181818181818182
2889646967,E020,boundary_aware,strong,0.004501545085602597,0.016132201622496886,0.3409090909090909,0.0038573406460951933,0.002821561021378947,0.32727272727272727,0.0030848993867489734,0.2727272727272727,0.00494417512028951,0.34545454545454546,0.007155544813992957,0.41818181818181815
2889646967,E020,robust_control_aware,moderate,0.0007693474089630653,0.003946700057870351,0.6545454545454545,0.0038573406460951933,0.0007702801786154087,0.4,0.0010394145781533945,0.5272727272727272,0.0010608686606103327,0.7272727272727273,0.0002068262184731253,0.9636363636363636
2889646967,E020,robust_control_aware,strong,0.0024553024170710365,0.011433041062207458,0.5045454545454545,0.0038573406460951933,0.0024485999447357845,0.34545454545454546,0.002199841357933402,0.4,0.002548963192663656,0.509090909090909,0.002623805172951305,0.7636363636363637
2889646967,E031,boundary_aware,moderate,0.004388182664421014,0.015172252071131051,0.35454545454545455,0.0038573406460951933,0.0023125059673841757,0.3090909090909091,0.0030779555628243278,0.34545454545454546,0.0037982851304227553,0.32727272727272727,0.0083639839970528,0.43636363636363634
2889646967,E031,boundary_aware,strong,0.005192103270536944,0.016865865234285526,0.32272727272727275,0.0038573406460951933,0.0034470791593743735,0.3090909090909091,0.004209923848367885,0.2727272727272727,0.004132886775804838,0.3090909090909091,0.008978523298600683,0.4
2889646967,E031,robust_control_aware,moderate,0.004014812508582094,0.014537459351087308,0.37727272727272726,0.0038573406460951933,0.0023261052285376256,0.2727272727272727,0.003590381386055723,0.3090909090909091,0.0037367230698938632,0.4,0.0064060403498411665,0.5272727272727272
2889646967,E031,robust_control_aware,strong,0.004455966821783914,0.014407234280696755,0.33636363636363636,0.0038573406460951933,0.002352105271684976,0.2909090909090909,0.004191702895959262,0.23636363636363636,0.004217351167834349,0.32727272727272727,0.00706270795165707,0.4909090909090909
2540076623,E020,boundary_aware,moderate,0.002609357408561203,0.011303043295301823,0.5409090909090909,0.0034125408363290923,0.00199743642935181,0.5272727272727272,0.0021589265682510684,0.509090909090909,0.0028168864760411074,0.5272727272727272,0.0034641801606008268,0.6
2540076623,E020,boundary_aware,strong,0.0050687739872391484,0.017768532979207042,0.38636363636363635,0.0034125408363290923,0.004198242047836063,0.4,0.003772979334434046,0.38181818181818183,0.0042919264995090614,0.4,0.008011948067177418,0.36363636363636365
2540076623,E020,robust_control_aware,moderate,0.0009211702318490697,0.005029524880358898,0.7136363636363636,0.0034125408363290923,0.0011498605139343026,0.5272727272727272,0.0008062133506689229,0.6727272727272727,0.0009908157026038314,0.7818181818181819,0.0007377913601892219,0.8727272727272727
2540076623,E020,robust_control_aware,strong,0.0019334831078693538,0.008465754943571189,0.6045454545454545,0.0034125408363290923,0.0015976898289170036,0.4909090909090909,0.00154941982179882,0.5454545454545454,0.002533603380000709,0.6,0.002053219400760882,0.7818181818181819
2540076623,E031,boundary_aware,moderate,0.00431346072873762,0.01670788784977047,0.38181818181818183,0.0034125408363290923,0.0016695370130885472,0.4727272727272727,0.003744872370999754,0.2909090909090909,0.004575050735115794,0.34545454545454546,0.007264382795746383,0.41818181818181815
2540076623,E031,boundary_aware,strong,0.0049875398342859156,0.01839845258988336,0.35,0.0034125408363290923,0.0028672862169715303,0.43636363636363634,0.0037486864274318007,0.2727272727272727,0.0048797519750369755,0.32727272727272727,0.008454434717703355,0.36363636363636365
2540076623,E031,robust_control_aware,moderate,0.003058747315472569,0.012353249068557677,0.4727272727272727,0.0034125408363290923,0.0015560659471930834,0.4727272727272727,0.0031672667621547483,0.3090909090909091,0.003200796733690936,0.45454545454545453,0.004310859818851509,0.6545454545454545
2540076623,E031,robust_control_aware,strong,0.004088310057336355,0.015530882745528747,0.4,0.0034125408363290923,0.0017843822572114556,0.4727272727272727,0.0038484357559917127,0.2727272727272727,0.004128148551308021,0.36363636363636365,0.00659227366483423,0.4909090909090909
2795205179,E020,boundary_aware,moderate,0.0022432038855798074,0.00922461672544685,0.4863636363636364,0.004179749129636565,0.0015391416499594456,0.2727272727272727,0.0018648746246397693,0.4727272727272727,0.002572339760228271,0.5272727272727272,0.0029964595074917447,0.6727272727272727
2795205179,E020,boundary_aware,strong,0.0037226135019830142,0.015983969378988,0.40454545454545454,0.004179749129636565,0.0021691960971184725,0.23636363636363636,0.0023480152042363368,0.41818181818181815,0.003450498064832514,0.4727272727272727,0.006922744641744732,0.4909090909090909
