seed,method,condition,mean_D,p95_D,viability_occupancy,severe_fraction,action_agreement,cumulative_task
665427334,sharpness_aware,strong,0.032660268354152346,0.08048427705551561,0.815,0.0,0.4575,192.54371194994167
3359940053,mse,strong,0.027787612688640256,0.06473401216617558,0.8575,0.0,0.465,195.77056534919194
3359940053,noise_aware,strong,0.02746341124226477,0.0648513378477629,0.87,0.0,0.4625,195.20422543625253
3359940053,sharpness_aware,strong,0.02867627257447329,0.07169674806429432,0.865,0.0,0.4475,196.5014522314909
3768241039,mse,strong,0.025354716114035714,0.06063642546922824,0.9025,0.0,0.4575,180.310447388395
3768241039,noise_aware,strong,0.03132713546579278,0.07347210910760399,0.8275,0.0,0.4525,182.96832520325563
3768241039,sharpness_aware,strong,0.02559091919409519,0.06274190524413883,0.895,0.0,0.48,182.50653531441264
615465185,mse,strong,0.023289703877118463,0.05400207136136221,0.935,0.0,0.465,188.85405204628628
615465185,noise_aware,strong,0.02718261737741536,0.0668765581135628,0.86,0.0,0.475,191.83036068979334
615465185,sharpness_aware,strong,0.024742186005756627,0.06255021486488149,0.9,0.0,0.48,193.4262279113547
4062591317,mse,strong,0.03484428377042151,0.08131159468695448,0.7875,0.0,0.4475,192.63347080014069
4062591317,noise_aware,strong,0.02972798933613916,0.07242162018414118,0.8475,0.0,0.485,188.45894381690505
4062591317,sharpness_aware,strong,0.03813588372311144,0.08865321394726004,0.7475,0.0,0.435,193.12345774660207
2237893018,mse,strong,0.034251973980875025,0.08981806673102781,0.795,0.0,0.4375,178.5791322850263
2237893018,noise_aware,strong,0.0345655157807685,0.08390293472215134,0.7475,0.0,0.4525,179.70012352815684
2237893018,sharpness_aware,strong,0.031104479359895913,0.08509570135729329,0.8375,0.0025,0.4575,180.96135971687167
3266084952,mse,strong,0.03636187448757076,0.0898682443254739,0.7775,0.0,0.475,188.68400442033553
3266084952,noise_aware,strong,0.030903881818358722,0.07592682036718053,0.85,0.0,0.48,188.84740970322838
3266084952,sharpness_aware,strong,0.04042031983038965,0.09671343521259465,0.6975,0.0,0.47,192.29524941161793
1411004866,mse,strong,0.02642862964384178,0.06224163007773185,0.885,0.0,0.4275,191.5410122575974
1411004866,noise_aware,strong,0.026706517697658576,0.06169391930637108,0.88,0.0,0.445,194.46426879133168
1411004866,sharpness_aware,strong,0.0292480595576568,0.07285992528138854,0.855,0.0,0.4375,191.5470612190232
720401177,mse,strong,0.022622200833573792,0.06141871095246703,0.9175,0.0,0.4575,186.40390771830704
720401177,noise_aware,strong,0.0248453291707653,0.06390271305320144,0.89,0.0,0.475,186.2520965028471
720401177,sharpness_aware,strong,0.02193986224696876,0.057262521119678736,0.92,0.0,0.48,187.33791802485632
842612503,mse,strong,0.02685722840430311,0.06268003862569406,0.875,0.0,0.48,183.84402751848813
